sex,occ,sex_sp,occ_sp,total
2,263,1,524,1
2,263,1,611,1
2,263,1,731,9
2,263,1,751,4
2,263,1,753,2
2,263,1,961,1
2,263,1,2000,1
2,263,1,3000,14
2,263,1,4000,1
2,263,1,5000,30
2,263,1,6000,8
2,263,1,9000,2
2,264,1,234,1
2,264,1,264,2
2,264,1,411,2
2,264,1,751,2
2,264,1,753,2
2,264,1,2000,1
2,264,1,3000,1
2,264,1,5000,2
2,265,1,112,1
2,265,1,121,2
2,265,1,134,1
2,265,1,230,3
2,265,1,234,3
2,265,1,235,1
2,265,1,265,1
2,265,1,325,2
2,265,1,332,1
2,265,1,343,1
2,265,1,351,1
2,265,1,411,3
2,265,1,422,1
2,265,1,441,1
2,265,1,514,1
2,265,1,522,2
2,265,1,731,2
2,265,1,751,1
2,265,1,753,1
2,265,1,2000,1
2,265,1,3000,2
2,265,1,4000,1
2,265,1,5000,7
2,265,1,6000,2
2,311,1,112,4
2,311,1,121,2
2,311,1,134,2
2,311,1,142,1
2,311,1,211,1
2,311,1,222,2
2,311,1,230,9
2,311,1,231,1
2,311,1,233,3
2,311,1,234,11
2,311,1,235,3
2,311,1,241,1
2,311,1,263,1
2,311,1,265,1
2,311,1,311,1
2,311,1,321,1
2,311,1,322,3
2,311,1,325,4
2,311,1,331,1
2,311,1,332,1
2,311,1,334,5
2,311,1,335,1
2,311,1,341,1
2,311,1,342,1
2,311,1,411,18
2,311,1,412,1
2,311,1,422,4
2,311,1,431,2
2,311,1,441,1
2,311,1,511,1
2,311,1,513,1
2,311,1,522,7
2,311,1,523,1
2,311,1,541,2
2,311,1,611,2
2,311,1,731,11
2,311,1,751,14
2,311,1,753,7
2,311,1,815,1
2,311,1,911,4
2,311,1,921,1
2,311,1,941,1
2,311,1,961,5
2,311,1,2000,4
2,311,1,3000,55
2,311,1,3100,1
2,311,1,4000,1
2,311,1,5000,98
2,311,1,6000,7
2,311,1,9000,2
2,312,1,111,1
2,312,1,112,1
2,312,1,121,1
2,312,1,134,1
2,312,1,142,1
2,312,1,223,1
2,312,1,230,5
2,312,1,231,1
2,312,1,234,4
2,312,1,235,2
2,312,1,312,1
2,312,1,322,4
2,312,1,325,2
2,312,1,331,1
2,312,1,334,2
2,312,1,411,5
2,312,1,422,1
2,312,1,522,2
2,312,1,523,1
2,312,1,731,3
2,312,1,751,5
2,312,1,753,7
2,312,1,815,1
2,312,1,911,6
2,312,1,961,2
2,312,1,2000,3
2,312,1,3000,19
2,312,1,3100,1
2,312,1,5000,45
2,312,1,6000,15
2,312,1,9000,1
2,313,1,142,1
2,313,1,222,2
2,313,1,230,7
2,313,1,233,1
2,313,1,234,3
2,313,1,321,1
2,313,1,322,1
2,313,1,325,2
2,313,1,332,1
2,313,1,334,1
2,313,1,341,1
2,313,1,411,4
2,313,1,422,1
2,313,1,441,1
2,313,1,522,5
2,313,1,523,1
2,313,1,524,1
2,313,1,541,1
2,313,1,611,1
2,313,1,731,7
2,313,1,751,5
2,313,1,753,5
2,313,1,911,1
2,313,1,961,2
2,313,1,2000,5
2,313,1,3000,27
2,313,1,5000,54
2,313,1,6000,4
2,313,1,9000,3
2,314,1,235,1
2,315,1,111,2
2,315,1,112,2
2,315,1,132,1
2,315,1,134,2
2,315,1,142,4
2,315,1,214,2
2,315,1,216,2
2,315,1,221,1
2,315,1,222,2
2,315,1,230,16
2,315,1,231,2
2,315,1,233,6
2,315,1,234,8
2,315,1,235,3
2,315,1,241,1
2,315,1,242,2
2,315,1,261,1
2,315,1,315,3
2,315,1,321,1
2,315,1,322,3
2,315,1,325,4
2,315,1,334,8
2,315,1,335,2
2,315,1,341,1
2,315,1,351,1
2,315,1,411,24
2,315,1,422,2
2,315,1,512,4
2,315,1,513,2
2,315,1,522,11
2,315,1,523,5
2,315,1,524,1
2,315,1,532,2
2,315,1,541,3
2,315,1,611,3
2,315,1,711,1
2,315,1,731,22
2,315,1,751,39
2,315,1,753,18
2,315,1,815,4
2,315,1,911,18
2,315,1,933,1
2,315,1,961,6
2,315,1,2000,12
2,315,1,3000,89
2,315,1,5000,222
2,315,1,6000,20
2,315,1,9000,10
2,315,1,9999,3
2,321,1,230,2
2,321,1,321,1
2,321,1,322,1
2,321,1,422,1
2,321,1,541,1
2,321,1,3000,1
2,321,1,5000,6
2,321,1,6000,1
2,322,1,432,1
2,322,1,3000,1
2,322,1,6000,1
2,325,1,142,1
2,325,1,230,2
2,325,1,233,1
2,325,1,234,4
2,325,1,235,4
2,325,1,322,2
2,325,1,325,5
2,325,1,351,1
2,325,1,411,4
2,325,1,421,1
2,325,1,431,1
2,325,1,522,3
2,325,1,523,1
2,325,1,532,1
2,325,1,611,1
2,325,1,731,1
2,325,1,751,1
2,325,1,911,3
2,325,1,2000,1
2,325,1,3000,6
2,325,1,5000,14
2,325,1,6000,4
2,331,1,121,2
2,331,1,132,1
2,331,1,134,1
2,331,1,143,1
2,331,1,213,1
2,331,1,230,7
2,331,1,234,2
2,331,1,264,1
2,331,1,265,1
2,331,1,322,1
2,331,1,331,4
2,331,1,334,4
2,331,1,335,1
2,331,1,343,1
2,331,1,411,5
2,331,1,431,1
2,331,1,441,1
2,331,1,522,1
2,331,1,751,3
2,331,1,753,2
2,331,1,911,1
2,331,1,2000,1
2,331,1,3000,8
2,331,1,5000,22
2,331,1,6000,1
2,332,1,112,2
2,332,1,134,1
2,332,1,142,1
2,332,1,230,3
2,332,1,233,2
2,332,1,261,1
2,332,1,264,1
2,332,1,322,1
2,332,1,325,1
2,332,1,331,3
2,332,1,334,1
2,332,1,341,1
2,332,1,411,7
2,332,1,421,1
2,332,1,422,1
2,332,1,441,1
2,332,1,511,3
2,332,1,513,1
2,332,1,524,1
2,332,1,751,1
2,332,1,753,1
2,332,1,933,1
2,332,1,2000,2
2,332,1,3000,4
2,332,1,5000,11
2,332,1,6000,1
2,332,1,9000,2
2,333,1,112,1
2,333,1,411,1
2,333,1,421,1
2,333,1,522,2
2,333,1,5000,5
2,334,1,112,4
2,334,1,121,4
2,334,1,122,2
2,334,1,132,2
2,334,1,134,5
2,334,1,142,2
2,334,1,211,1
2,334,1,212,1
2,334,1,221,1
2,334,1,222,5
2,334,1,223,1
2,334,1,230,15
2,334,1,231,1
2,334,1,233,6
2,334,1,234,14
2,334,1,235,5
2,334,1,261,1
2,334,1,262,2
2,334,1,263,1
2,334,1,264,1
2,334,1,322,4
2,334,1,325,5
2,334,1,331,4
2,334,1,334,5
2,334,1,335,4
2,334,1,343,1
2,334,1,352,2
2,334,1,411,23
2,334,1,421,3
2,334,1,422,6
2,334,1,431,4
2,334,1,441,2
2,334,1,511,1
2,334,1,513,3
2,334,1,522,9
2,334,1,523,3
2,334,1,611,1
2,334,1,731,5
2,334,1,751,10
2,334,1,753,10
2,334,1,815,1
2,334,1,911,10
2,334,1,932,1
2,334,1,2000,8
2,334,1,3000,49
2,334,1,4000,2
2,334,1,5000,136
2,334,1,6000,13
2,334,1,9000,2
2,335,1,112,1
2,335,1,121,1
2,335,1,134,2
2,335,1,142,1
2,335,1,222,1
2,335,1,230,8
2,335,1,233,2
2,335,1,234,7
2,335,1,235,2
2,335,1,261,1
2,335,1,322,3
2,335,1,325,1
2,335,1,331,1
2,335,1,334,3
2,335,1,335,7
2,335,1,342,1
2,335,1,343,1
2,335,1,411,6
2,335,1,422,2
2,335,1,431,4
2,335,1,432,1
2,335,1,441,2
2,335,1,511,1
2,335,1,522,3
2,335,1,523,3
2,335,1,541,1
2,335,1,751,3
2,335,1,753,2
2,335,1,961,1
2,335,1,962,2
2,335,1,2000,2
2,335,1,3000,12
2,335,1,5000,44
2,335,1,6000,7
2,335,1,9000,4
2,341,1,233,1
2,341,1,234,2
2,341,1,321,1
2,341,1,325,1
2,341,1,332,1
2,341,1,411,3
2,341,1,422,1
2,341,1,731,1
2,341,1,753,2
2,341,1,911,1
2,341,1,2000,1
2,341,1,3000,1
2,341,1,5000,5
2,341,1,6000,2
2,342,1,112,1
2,342,1,132,1
2,342,1,134,3
2,342,1,222,1
2,342,1,230,1
2,342,1,234,1
2,342,1,261,1
2,342,1,322,1
2,342,1,325,1
2,342,1,331,1
2,342,1,334,1
2,342,1,342,3
2,342,1,411,3
2,342,1,422,1
2,342,1,431,1
2,342,1,511,1
2,342,1,522,1
2,342,1,523,1
2,342,1,541,1
2,342,1,731,2
2,342,1,753,3
2,342,1,911,1
2,342,1,933,1
2,342,1,2000,1
2,342,1,3000,6
2,342,1,5000,20
2,342,1,6000,2
2,343,1,121,2
2,343,1,230,4
2,343,1,231,3
2,343,1,234,2
2,343,1,235,1
2,343,1,264,1
2,343,1,322,1
2,343,1,334,3
2,343,1,411,4
2,343,1,422,4
2,343,1,522,3
2,343,1,523,1
2,343,1,531,1
2,343,1,532,1
2,343,1,751,4
2,343,1,753,2
2,343,1,911,2
2,343,1,2000,2
2,343,1,3000,9
2,343,1,4000,1
2,343,1,5000,19
2,343,1,6000,1
2,343,1,9000,1
2,351,1,112,2
2,351,1,122,1
2,351,1,142,1
2,351,1,216,1
2,351,1,221,1
2,351,1,222,1
2,351,1,230,5
2,351,1,231,1
2,351,1,234,7
2,351,1,241,3
2,351,1,243,1
2,351,1,261,1
2,351,1,262,1
2,351,1,264,1
2,351,1,321,1
2,351,1,325,3
2,351,1,331,1
2,351,1,332,1
2,351,1,334,2
2,351,1,335,1
2,351,1,341,1
2,351,1,342,1
2,351,1,351,1
2,351,1,411,9
2,351,1,413,1
2,351,1,421,1
2,351,1,422,4
2,351,1,431,1
2,351,1,441,1
2,351,1,511,1
2,351,1,522,6
2,351,1,523,1
2,351,1,541,1
2,351,1,731,1
2,351,1,751,7
2,351,1,753,3
2,351,1,911,1
2,351,1,2000,5
2,351,1,3000,12
2,351,1,4000,2
2,351,1,5000,41
2,351,1,9000,1
2,352,1,112,4
2,352,1,122,1
2,352,1,212,1
2,352,1,231,2
2,352,1,233,1
2,352,1,234,1
2,352,1,334,2
2,352,1,335,1
2,352,1,411,5
2,352,1,732,1
2,352,1,751,1
2,352,1,3000,3
2,352,1,5000,6
2,352,1,9000,4
2,411,1,111,1
2,411,1,112,3
2,411,1,121,2
2,411,1,141,2
2,411,1,142,2
2,411,1,143,1
2,411,1,222,2
2,411,1,226,1
2,411,1,230,25
2,411,1,231,1
2,411,1,233,6
2,411,1,234,22
2,411,1,235,7
2,411,1,262,2
2,411,1,263,2
2,411,1,321,2
2,411,1,322,7
2,411,1,325,1
2,411,1,331,5
2,411,1,332,3
2,411,1,333,2
2,411,1,334,4
2,411,1,335,4
2,411,1,341,1
2,411,1,411,41
2,411,1,412,1
2,411,1,422,9
2,411,1,431,3
2,411,1,441,1
2,411,1,511,2
2,411,1,514,1
2,411,1,522,11
2,411,1,523,4
2,411,1,524,2
2,411,1,532,2
2,411,1,541,3
2,411,1,611,4
2,411,1,711,1
2,411,1,731,13
2,411,1,751,15
2,411,1,753,7
2,411,1,815,1
2,411,1,911,9
2,411,1,961,2
2,411,1,2000,13
2,411,1,3000,48
2,411,1,4000,4
2,411,1,5000,134
2,411,1,6000,13
2,411,1,9000,6
2,412,1,112,1
2,412,1,9000,1
2,413,1,3000,1
2,413,1,5000,1
2,421,1,121,2
2,421,1,222,2
2,421,1,230,3
2,421,1,234,1
2,421,1,235,1
2,421,1,334,1
2,421,1,335,1
2,421,1,411,1
2,421,1,413,1
2,421,1,422,2
2,421,1,441,1
2,421,1,522,1
2,421,1,753,1
2,421,1,2000,1
2,421,1,3000,2
2,421,1,5000,8
2,422,1,122,2
2,422,1,132,1
2,422,1,222,1
2,422,1,230,3
2,422,1,234,4
2,422,1,331,1
2,422,1,334,2
2,422,1,411,7
2,422,1,422,1
2,422,1,432,1
2,422,1,522,2
2,422,1,523,2
2,422,1,541,1
2,422,1,731,1
2,422,1,751,4
2,422,1,753,1
2,422,1,911,1
2,422,1,2000,2
2,422,1,3000,8
2,422,1,4000,1
2,422,1,5000,19
2,422,1,6000,4
2,431,1,221,1
2,431,1,222,1
2,431,1,230,3
2,431,1,233,3
2,431,1,234,3
2,431,1,265,1
2,431,1,325,1
2,431,1,331,1
2,431,1,334,1
2,431,1,343,1
2,431,1,411,5
2,431,1,422,2
2,431,1,431,4
2,431,1,522,2
2,431,1,541,1
2,431,1,731,3
2,431,1,732,1
2,431,1,751,4
2,431,1,753,2
2,431,1,2000,2
2,431,1,3000,15
2,431,1,5000,23
2,431,1,6000,1
2,432,1,112,2
2,432,1,132,1
2,432,1,134,1
2,432,1,142,1
2,432,1,230,5
2,432,1,233,1
2,432,1,234,1
2,432,1,241,1
2,432,1,261,1
2,432,1,262,1
2,432,1,321,1
2,432,1,325,1
2,432,1,331,1
2,432,1,341,2
2,432,1,343,1
2,432,1,352,1
2,432,1,411,8
2,432,1,412,1
2,432,1,431,2
2,432,1,441,1
2,432,1,511,2
2,432,1,522,3
2,432,1,523,2
2,432,1,622,1
2,432,1,731,1
2,432,1,751,2
2,432,1,753,3
2,432,1,911,3
2,432,1,961,1
2,432,1,2000,6
2,432,1,3000,14
2,432,1,5000,44
2,432,1,6000,5
2,441,1,234,1
2,441,1,235,1
2,441,1,321,1
2,441,1,322,2
2,441,1,325,2
2,441,1,411,4
2,441,1,422,3
2,441,1,441,1
2,441,1,522,1
2,441,1,753,1
2,441,1,911,1
2,441,1,3000,5
2,441,1,4000,1
2,441,1,5000,7
2,511,1,111,1
2,511,1,112,2
2,511,1,122,1
2,511,1,222,1
2,511,1,230,6
2,511,1,233,1
2,511,1,234,3
2,511,1,235,1
2,511,1,322,2
2,511,1,331,1
2,511,1,333,1
2,511,1,334,1
2,511,1,335,1
2,511,1,411,6
2,511,1,413,1
2,511,1,421,1
2,511,1,422,2
2,511,1,431,1
2,511,1,511,5
2,511,1,513,1
2,511,1,522,7
2,511,1,523,3
2,511,1,541,1
2,511,1,731,2
2,511,1,751,5
2,511,1,753,2
2,511,1,815,1
2,511,1,911,2
2,511,1,941,1
2,511,1,2000,5
2,511,1,3000,16
2,511,1,5000,47
2,511,1,6000,6
2,511,1,9000,1
2,512,1,141,1
2,512,1,234,1
2,512,1,411,2
2,512,1,431,1
2,512,1,512,3
2,512,1,521,1
2,512,1,751,5
2,512,1,753,1
2,512,1,911,3
2,512,1,2000,3
2,512,1,3000,5
2,512,1,5000,7
2,512,1,6000,3
2,513,1,142,1
2,513,1,226,1
2,513,1,230,2
2,513,1,234,6
2,513,1,235,2
2,513,1,241,1
2,513,1,334,1
2,513,1,411,5
2,513,1,421,1
2,513,1,422,4
2,513,1,431,1
2,513,1,511,1
2,513,1,513,2
2,513,1,522,5
2,513,1,523,1
2,513,1,531,1
2,513,1,541,2
2,513,1,622,1
2,513,1,731,4
2,513,1,751,6
2,513,1,753,7
2,513,1,815,1
2,513,1,911,1
2,513,1,941,2
2,513,1,961,2
2,513,1,2000,6
2,513,1,3000,16
2,513,1,3100,1
2,513,1,4000,1
2,513,1,5000,34
2,513,1,6000,3
2,513,1,9000,5
2,514,1,325,1
2,514,1,515,1
2,514,1,2000,1
2,514,1,3000,1
2,514,1,5000,1
2,514,1,6000,3
2,515,1,230,1
2,515,1,233,2
2,515,1,234,4
2,515,1,235,1
2,515,1,322,1
2,515,1,325,2
2,515,1,335,1
2,515,1,411,3
2,515,1,422,2
2,515,1,522,1
2,515,1,531,1
2,515,1,731,1
2,515,1,751,4
2,515,1,753,2
2,515,1,815,1
2,515,1,911,3
2,515,1,2000,2
2,515,1,3000,5
2,515,1,5000,37
2,515,1,6000,3
2,515,1,9000,1
2,516,1,753,1
2,521,1,112,1
2,521,1,521,1
2,521,1,532,1
2,521,1,911,1
2,521,1,5000,4
2,522,1,112,1
2,522,1,134,3
2,522,1,142,2
2,522,1,143,2
2,522,1,222,2
2,522,1,226,1
2,522,1,230,13
2,522,1,233,1
2,522,1,234,10
2,522,1,235,2
2,522,1,265,3
2,522,1,321,2
2,522,1,322,1
2,522,1,331,1
2,522,1,332,1
2,522,1,334,3
2,522,1,335,1
2,522,1,351,1
2,522,1,411,14
2,522,1,421,3
2,522,1,422,2
2,522,1,431,3
2,522,1,441,1
2,522,1,511,1
2,522,1,512,2
2,522,1,522,52
2,522,1,524,1
2,522,1,532,2
2,522,1,541,1
2,522,1,611,4
2,522,1,711,1
2,522,1,731,13
2,522,1,732,1
2,522,1,751,22
2,522,1,753,8
2,522,1,754,1
2,522,1,815,1
2,522,1,911,13
2,522,1,962,1
2,522,1,2000,8
2,522,1,2100,1
2,522,1,3000,45
2,522,1,4000,1
2,522,1,5000,119
2,522,1,6000,22
2,522,1,9000,6
2,523,1,121,1
2,523,1,142,1
2,523,1,212,1
2,523,1,230,2
2,523,1,233,1
2,523,1,234,4
2,523,1,235,1
2,523,1,322,2
2,523,1,332,1
2,523,1,334,1
2,523,1,341,1
2,523,1,343,1
2,523,1,411,1
2,523,1,513,1
2,523,1,523,3
2,523,1,751,1
2,523,1,911,1
2,523,1,2000,1
2,523,1,3000,14
2,523,1,4000,1
2,523,1,5000,37
2,523,1,6000,4
2,523,1,9000,3
2,524,1,112,1
2,524,1,121,1
2,524,1,230,3
2,524,1,234,1
2,524,1,241,1
2,524,1,264,1
2,524,1,321,1
2,524,1,325,1
2,524,1,332,2
2,524,1,334,1
2,524,1,422,1
2,524,1,522,4
2,524,1,524,3
2,524,1,531,1
2,524,1,711,1
2,524,1,751,3
2,524,1,753,2
2,524,1,911,3
2,524,1,962,1
2,524,1,2000,1
2,524,1,3000,7
2,524,1,5000,15
2,531,1,531,1
2,531,1,753,1
2,532,1,532,2
2,532,1,611,1
2,532,1,731,1
2,532,1,751,1
2,532,1,961,1
2,532,1,2000,1
2,532,1,3000,1
2,532,1,5000,6
2,541,1,112,3
2,541,1,121,6
2,541,1,122,1
2,541,1,134,4
2,541,1,142,1
2,541,1,211,1
2,541,1,221,1
2,541,1,222,4
2,541,1,226,1
2,541,1,230,23
2,541,1,233,9
2,541,1,234,26
2,541,1,235,8
2,541,1,241,1
2,541,1,262,3
2,541,1,264,1
2,541,1,321,4
2,541,1,322,12
2,541,1,325,7
2,541,1,331,5
2,541,1,332,2
2,541,1,334,12
2,541,1,335,5
2,541,1,341,1
2,541,1,343,1
2,541,1,411,28
2,541,1,421,1
2,541,1,422,15
2,541,1,431,7
2,541,1,432,2
2,541,1,441,1
2,541,1,511,3
2,541,1,512,5
2,541,1,516,1
2,541,1,522,26
2,541,1,523,9
2,541,1,524,2
2,541,1,531,1
2,541,1,532,1
2,541,1,541,19
2,541,1,611,9
2,541,1,731,30
2,541,1,751,43
2,541,1,753,21
2,541,1,815,4
2,541,1,911,38
2,541,1,921,1
2,541,1,951,1
2,541,1,961,9
2,541,1,962,2
2,541,1,2000,23
2,541,1,2100,2
2,541,1,3000,117
2,541,1,3100,1
2,541,1,4000,4
2,541,1,5000,302
2,541,1,6000,27
2,541,1,9000,12
2,611,1,142,1
2,611,1,222,1
2,611,1,230,1
2,611,1,234,5
2,611,1,235,1
2,611,1,261,1
2,611,1,325,2
2,611,1,334,1
2,611,1,411,4
2,611,1,422,1
2,611,1,431,1
2,611,1,522,1
2,611,1,611,41
2,611,1,622,1
2,611,1,731,17
2,611,1,751,15
2,611,1,753,4
2,611,1,911,5
2,611,1,921,1
2,611,1,2000,1
2,611,1,3000,10
2,611,1,5000,39
2,611,1,6000,11
2,611,1,9000,2
2,612,1,234,1
2,612,1,731,1
2,612,1,753,1
2,621,1,233,1
2,622,1,111,2
2,622,1,134,4
2,622,1,142,4
2,622,1,216,1
2,622,1,222,3
2,622,1,230,44
2,622,1,233,4
2,622,1,234,33
2,622,1,235,10
2,622,1,262,2
2,622,1,263,2
2,622,1,321,2
2,622,1,322,7
2,622,1,325,19
2,622,1,331,2
2,622,1,334,9
2,622,1,341,3
2,622,1,343,2
2,622,1,351,1
2,622,1,411,44
2,622,1,422,5
2,622,1,431,8
2,622,1,432,1
2,622,1,511,1
2,622,1,512,14
2,622,1,513,3
2,622,1,522,33
2,622,1,523,4
2,622,1,524,1
2,622,1,531,11
2,622,1,532,9
2,622,1,541,11
2,622,1,611,39
2,622,1,612,1
2,622,1,622,13
2,622,1,722,1
2,622,1,731,242
2,622,1,751,205
2,622,1,753,66
2,622,1,815,8
2,622,1,911,138
2,622,1,921,2
2,622,1,931,1
2,622,1,941,2
2,622,1,951,2
2,622,1,961,72
2,622,1,962,4
2,622,1,2000,61
2,622,1,3000,489
2,622,1,4000,5
2,622,1,5000,841
2,622,1,6000,39
2,622,1,9000,32
2,711,1,111,1
2,711,1,112,3
2,711,1,122,2
2,711,1,134,3
2,711,1,142,5
2,711,1,222,1
2,711,1,226,3
2,711,1,230,12
2,711,1,233,2
2,711,1,234,13
2,711,1,235,11
2,711,1,262,1
2,711,1,263,2
2,711,1,311,1
2,711,1,321,1
2,711,1,322,3
2,711,1,325,5
2,711,1,331,2
2,711,1,334,2
2,711,1,341,1
2,711,1,343,2
2,711,1,351,1
2,711,1,411,14
2,711,1,422,3
2,711,1,512,5
2,711,1,513,2
2,711,1,522,11
2,711,1,523,1
2,711,1,531,1
2,711,1,532,1
2,711,1,541,2
2,711,1,611,7
2,711,1,711,2
2,711,1,731,76
2,711,1,751,36
2,711,1,753,17
2,711,1,815,2
2,711,1,911,39
2,711,1,933,1
2,711,1,961,14
2,711,1,962,1
2,711,1,2000,10
2,711,1,3000,86
2,711,1,5000,173
2,711,1,6000,31
2,711,1,9000,11
2,712,1,121,1
2,712,1,142,1
2,712,1,230,3
2,712,1,233,1
2,712,1,234,1
2,712,1,411,6
2,712,1,422,2
2,712,1,511,1
2,712,1,522,1
2,712,1,523,1
2,712,1,531,2
2,712,1,751,5
2,712,1,753,3
2,712,1,911,1
2,712,1,961,2
2,712,1,2000,1
2,712,1,3000,9
2,712,1,4000,1
2,712,1,5000,33
2,712,1,6000,2
2,712,1,9999,1
2,713,1,233,1
2,713,1,264,1
2,713,1,325,1
2,713,1,411,1
2,713,1,511,1
2,713,1,731,1
2,713,1,751,1
2,713,1,753,1
2,713,1,3000,3
2,713,1,5000,4
2,713,1,6000,1
2,721,1,134,1
2,721,1,142,2
2,721,1,230,2
2,721,1,234,3
2,721,1,242,1
2,721,1,331,1
2,721,1,334,1
2,721,1,431,1
2,721,1,611,1
2,721,1,751,5
2,721,1,753,5
2,721,1,815,2
2,721,1,911,4
2,721,1,961,1
2,721,1,3000,11
2,721,1,3100,1
2,721,1,5000,22
2,721,1,6000,1
2,722,1,751,1
2,722,1,961,1
2,722,1,5000,6
2,722,1,6000,1
2,723,1,134,1
2,723,1,141,1
2,723,1,230,7
2,723,1,234,1
2,723,1,235,2
2,723,1,241,1
2,723,1,242,1
2,723,1,322,1
2,723,1,325,1
2,723,1,334,1
2,723,1,335,3
2,723,1,411,5
2,723,1,422,3
2,723,1,431,2
2,723,1,432,1
2,723,1,511,1
2,723,1,522,3
2,723,1,523,1
2,723,1,611,2
2,723,1,731,2
2,723,1,751,6
2,723,1,753,2
2,723,1,911,3
2,723,1,2000,2
2,723,1,3000,10
2,723,1,5000,45
2,723,1,6000,3
2,723,1,9000,2
2,723,1,9999,1
2,731,1,121,1
2,731,1,134,1
2,731,1,230,2
2,731,1,234,2
2,731,1,325,1
2,731,1,523,1
2,731,1,622,1
2,731,1,731,25
2,731,1,751,2
2,731,1,753,1
2,731,1,911,2
2,731,1,961,1
2,731,1,2000,3
2,731,1,3000,1
2,731,1,5000,14
2,731,1,6000,1
2,732,1,230,2
2,732,1,233,1
2,732,1,234,1
2,732,1,322,1
2,732,1,411,2
2,732,1,751,2
2,732,1,753,1
2,732,1,3000,3
2,732,1,5000,4
2,741,1,142,1
2,741,1,233,1
2,741,1,234,4
2,741,1,235,3
2,741,1,311,1
2,741,1,322,1
2,741,1,325,2
2,741,1,334,1
2,741,1,411,1
2,741,1,422,2
2,741,1,441,2
2,741,1,511,1
2,741,1,523,1
2,741,1,524,1
2,741,1,711,1
2,741,1,731,1
2,741,1,751,5
2,741,1,815,1
2,741,1,911,2
2,741,1,2000,2
2,741,1,3000,8
2,741,1,5000,19
2,742,1,111,1
2,742,1,230,2
2,742,1,231,1
2,742,1,331,1
2,742,1,411,4
2,742,1,522,1
2,742,1,523,1
2,742,1,3000,1
2,742,1,4000,1
2,742,1,5000,20
2,751,1,334,2
2,751,1,422,2
2,751,1,431,1
2,751,1,522,2
2,751,1,731,5
2,751,1,751,37
2,751,1,815,2
2,751,1,911,3
2,751,1,921,2
2,751,1,961,3
2,751,1,3000,3
2,751,1,5000,16
2,751,1,6000,2
2,751,1,9000,1
2,752,1,5000,1
2,753,1,111,1
2,753,1,230,1
2,753,1,522,1
2,753,1,731,1
2,753,1,751,3
2,753,1,753,1
2,753,1,911,1
2,753,1,961,1
2,753,1,3000,1
2,753,1,5000,5
2,753,1,6000,3
2,754,1,121,1
2,754,1,216,1
2,754,1,230,2
2,754,1,234,4
2,754,1,242,1
2,754,1,325,1
2,754,1,334,1
2,754,1,411,2
2,754,1,422,1
2,754,1,431,1
2,754,1,523,1
2,754,1,531,1
2,754,1,611,1
2,754,1,731,2
2,754,1,751,4
2,754,1,753,2
2,754,1,754,1
2,754,1,921,1
2,754,1,961,1
2,754,1,2000,2
2,754,1,3000,9
2,754,1,4000,2
2,754,1,5000,24
2,754,1,6000,1
2,811,1,230,1
2,811,1,522,1
2,811,1,731,2
2,811,1,751,1
2,811,1,753,1
2,811,1,3000,2
2,811,1,5000,3
2,813,1,5000,1
2,815,1,226,1
2,815,1,230,1
2,815,1,262,1
2,815,1,522,1
2,815,1,731,1
2,815,1,753,2
2,815,1,911,2
2,815,1,961,2
2,815,1,3000,8
2,815,1,5000,6
2,818,1,111,1
2,818,1,121,1
2,818,1,230,1
2,818,1,234,1
2,818,1,335,1
2,818,1,411,1
2,818,1,522,1
2,818,1,731,1
2,818,1,751,2
2,818,1,753,1
2,818,1,911,2
2,818,1,2000,1
2,818,1,3000,7
2,818,1,5000,4
2,818,1,6000,1
2,832,1,112,1
2,832,1,121,2
2,832,1,134,1
2,832,1,142,2
2,832,1,222,4
2,832,1,226,1
2,832,1,230,7
2,832,1,231,1
2,832,1,233,6
2,832,1,234,9
2,832,1,235,3
2,832,1,262,1
2,832,1,321,1
2,832,1,322,7
2,832,1,325,2
2,832,1,334,4
2,832,1,411,19
2,832,1,422,5
2,832,1,431,1
2,832,1,432,1
2,832,1,512,1
2,832,1,515,1
2,832,1,522,9
2,832,1,523,2
2,832,1,524,1
2,832,1,541,2
2,832,1,611,1
2,832,1,731,9
2,832,1,751,15
2,832,1,753,16
2,832,1,815,1
2,832,1,832,1
2,832,1,911,13
2,832,1,961,2
2,832,1,2000,7
2,832,1,2100,1
2,832,1,3000,73
2,832,1,5000,141
2,832,1,6000,18
2,832,1,9000,7
2,833,1,121,1
2,833,1,122,1
2,833,1,230,2
2,833,1,234,2
2,833,1,235,1
2,833,1,325,2
2,833,1,334,2
2,833,1,411,2
2,833,1,432,2
2,833,1,441,1
2,833,1,512,1
2,833,1,513,1
2,833,1,522,4
2,833,1,523,1
2,833,1,731,3
2,833,1,751,9
2,833,1,753,4
2,833,1,911,7
2,833,1,921,1
2,833,1,2000,4
2,833,1,3000,28
2,833,1,4000,2
2,833,1,5000,49
2,833,1,6000,4
2,833,1,9000,6
2,834,1,133,1
2,834,1,134,1
2,834,1,230,1
2,834,1,523,1
2,834,1,751,1
2,834,1,3000,2
2,834,1,5000,5
2,834,1,6000,1
2,835,1,111,1
2,835,1,112,1
2,835,1,142,1
2,835,1,230,3
2,835,1,231,1
2,835,1,233,2
2,835,1,234,5
2,835,1,235,4
2,835,1,322,2
2,835,1,325,4
2,835,1,331,1
2,835,1,334,2
2,835,1,411,5
2,835,1,422,1
2,835,1,431,2
2,835,1,512,1
2,835,1,522,7
2,835,1,523,1
