sex,occ,sex_sp,occ_sp,total
2,532,1,5000,100
2,541,1,21,100
2,541,1,31,100
2,541,1,112,300
2,541,1,121,300
2,541,1,134,300
2,541,1,211,100
2,541,1,222,100
2,541,1,230,600
2,541,1,233,400
2,541,1,234,900
2,541,1,235,600
2,541,1,241,100
2,541,1,262,200
2,541,1,264,100
2,541,1,321,100
2,541,1,322,800
2,541,1,325,300
2,541,1,331,200
2,541,1,334,800
2,541,1,335,200
2,541,1,341,100
2,541,1,411,1200
2,541,1,422,500
2,541,1,431,400
2,541,1,432,100
2,541,1,512,300
2,541,1,516,100
2,541,1,522,1000
2,541,1,523,400
2,541,1,524,200
2,541,1,531,100
2,541,1,532,100
2,541,1,541,1400
2,541,1,611,700
2,541,1,731,1700
2,541,1,751,2500
2,541,1,753,1500
2,541,1,815,400
2,541,1,911,3100
2,541,1,921,100
2,541,1,961,500
2,541,1,962,200
2,541,1,2000,900
2,541,1,3000,4400
2,541,1,4000,300
2,541,1,5000,13700
2,541,1,6000,2600
2,541,1,9000,900
2,611,1,222,100
2,611,1,234,100
2,611,1,235,100
2,611,1,261,100
2,611,1,325,200
2,611,1,334,100
2,611,1,411,200
2,611,1,422,100
2,611,1,431,100
2,611,1,522,100
2,611,1,611,3500
2,611,1,622,100
2,611,1,731,1400
2,611,1,751,1300
2,611,1,753,300
2,611,1,911,500
2,611,1,921,100
2,611,1,2000,100
2,611,1,3000,600
2,611,1,5000,2500
2,611,1,6000,1000
2,611,1,9000,200
2,612,1,731,100
2,612,1,753,100
2,621,1,233,100
2,622,1,111,100
2,622,1,134,300
2,622,1,142,300
2,622,1,216,100
2,622,1,222,100
2,622,1,230,2300
2,622,1,233,100
2,622,1,234,1300
2,622,1,235,900
2,622,1,262,100
2,622,1,263,200
2,622,1,321,100
2,622,1,322,300
2,622,1,325,1200
2,622,1,331,100
2,622,1,334,700
2,622,1,341,100
2,622,1,343,100
2,622,1,411,3400
2,622,1,422,300
2,622,1,431,300
2,622,1,512,1200
2,622,1,513,100
2,622,1,522,1400
2,622,1,523,100
2,622,1,531,800
2,622,1,532,800
2,622,1,541,800
2,622,1,611,3600
2,622,1,612,100
2,622,1,622,1100
2,622,1,722,100
2,622,1,731,19000
2,622,1,751,15800
2,622,1,753,5300
2,622,1,815,600
2,622,1,911,11800
2,622,1,921,200
2,622,1,931,100
2,622,1,941,200
2,622,1,951,200
2,622,1,961,6400
2,622,1,962,200
2,622,1,2000,3400
2,622,1,3000,32100
2,622,1,4000,200
2,622,1,5000,54400
2,622,1,6000,4100
2,622,1,9000,1800
2,711,1,112,300
2,711,1,122,200
2,711,1,134,200
2,711,1,142,300
2,711,1,226,200
2,711,1,230,400
2,711,1,233,200
2,711,1,234,300
2,711,1,235,600
2,711,1,263,100
2,711,1,321,100
2,711,1,322,200
2,711,1,325,400
2,711,1,334,100
2,711,1,341,100
2,711,1,411,700
2,711,1,512,200
2,711,1,513,100
2,711,1,522,400
2,711,1,523,100
2,711,1,531,100
2,711,1,532,100
2,711,1,541,100
2,711,1,611,500
2,711,1,731,4500
2,711,1,751,2200
2,711,1,753,1200
2,711,1,815,100
2,711,1,911,3500
2,711,1,933,100
2,711,1,961,1000
2,711,1,962,100
2,711,1,2000,600
2,711,1,3000,5300
2,711,1,5000,10700
2,711,1,6000,3000
2,711,1,9000,300
2,712,1,121,100
2,712,1,230,200
2,712,1,234,100
2,712,1,411,400
2,712,1,422,200
2,712,1,511,100
2,712,1,531,200
2,712,1,751,300
2,712,1,753,200
2,712,1,911,100
2,712,1,961,200
2,712,1,2000,100
2,712,1,3000,500
2,712,1,5000,2200
2,712,1,6000,200
2,712,1,9999,100
2,713,1,511,100
2,713,1,751,100
2,713,1,3000,100
2,713,1,5000,300
2,713,1,6000,100
2,721,1,31,100
2,721,1,134,100
2,721,1,142,100
2,721,1,230,200
2,721,1,234,200
2,721,1,242,100
2,721,1,331,100
2,721,1,611,100
2,721,1,751,500
2,721,1,753,500
2,721,1,815,200
2,721,1,911,300
2,721,1,961,100
2,721,1,3000,800
2,721,1,5000,1200
2,721,1,6000,100
2,722,1,751,100
2,722,1,961,100
2,722,1,5000,300
2,722,1,6000,100
2,723,1,134,100
2,723,1,141,100
2,723,1,230,400
2,723,1,235,200
2,723,1,242,100
2,723,1,322,100
2,723,1,335,100
2,723,1,411,200
2,723,1,422,200
2,723,1,522,200
2,723,1,611,200
2,723,1,731,100
2,723,1,751,300
2,723,1,753,200
2,723,1,911,200
2,723,1,2000,200
2,723,1,3000,900
2,723,1,5000,2500
2,723,1,6000,300
2,723,1,9999,100
2,731,1,134,100
2,731,1,230,100
2,731,1,325,100
2,731,1,731,2300
2,731,1,751,100
2,731,1,911,200
2,731,1,961,100
2,731,1,2000,100
2,731,1,3000,100
2,731,1,5000,900
2,731,1,6000,100
2,732,1,230,100
2,732,1,233,100
2,732,1,751,100
2,732,1,5000,200
2,741,1,142,100
2,741,1,234,200
2,741,1,235,200
2,741,1,311,100
2,741,1,322,100
2,741,1,325,200
2,741,1,411,100
2,741,1,441,200
2,741,1,524,100
2,741,1,731,100
2,741,1,751,200
2,741,1,911,200
2,741,1,2000,100
2,741,1,3000,600
2,741,1,5000,1100
2,742,1,111,100
2,742,1,230,100
2,742,1,231,100
2,742,1,522,100
2,742,1,3000,100
2,742,1,4000,100
2,742,1,5000,1200
2,751,1,334,100
2,751,1,522,100
2,751,1,731,400
2,751,1,751,3200
2,751,1,815,200
2,751,1,911,300
2,751,1,921,200
2,751,1,961,300
2,751,1,3000,200
2,751,1,5000,1000
2,751,1,6000,200
2,751,1,9000,100
2,752,1,5000,100
2,753,1,111,100
2,753,1,230,100
2,753,1,522,100
2,753,1,751,300
2,753,1,753,100
2,753,1,911,100
2,753,1,961,100
2,753,1,3000,100
2,753,1,5000,300
2,753,1,6000,200
2,754,1,121,100
2,754,1,230,100
2,754,1,234,200
2,754,1,242,100
2,754,1,411,200
2,754,1,611,100
2,754,1,731,100
2,754,1,751,200
2,754,1,753,100
2,754,1,3000,800
2,754,1,5000,1400
2,754,1,6000,100
2,811,1,731,200
2,813,1,5000,100
2,815,1,731,100
2,815,1,753,100
2,815,1,961,100
2,815,1,3000,200
2,815,1,5000,400
2,818,1,111,100
2,818,1,121,100
2,818,1,230,100
2,818,1,753,100
2,818,1,911,200
2,818,1,2000,100
2,818,1,3000,400
2,818,1,5000,300
2,818,1,6000,100
2,832,1,21,100
2,832,1,112,100
2,832,1,121,200
2,832,1,134,100
2,832,1,142,200
2,832,1,222,300
2,832,1,230,500
2,832,1,231,100
2,832,1,233,400
2,832,1,234,400
2,832,1,235,200
2,832,1,262,100
2,832,1,321,100
2,832,1,322,400
2,832,1,334,400
2,832,1,411,1700
2,832,1,422,200
2,832,1,512,100
2,832,1,515,100
2,832,1,522,300
2,832,1,524,100
2,832,1,541,200
2,832,1,731,500
2,832,1,751,1300
2,832,1,753,1400
2,832,1,815,100
2,832,1,911,1300
2,832,1,961,100
2,832,1,2000,400
2,832,1,3000,4400
2,832,1,5000,9500
2,832,1,6000,1700
2,832,1,9000,400
2,833,1,121,100
2,833,1,230,200
2,833,1,234,100
2,833,1,235,100
2,833,1,325,200
2,833,1,334,200
2,833,1,411,200
2,833,1,432,100
2,833,1,441,100
2,833,1,513,100
2,833,1,522,300
2,833,1,523,100
2,833,1,731,200
2,833,1,751,800
2,833,1,753,300
2,833,1,911,600
2,833,1,921,100
2,833,1,2000,200
2,833,1,3000,2300
2,833,1,4000,100
2,833,1,5000,2800
2,833,1,6000,400
2,833,1,9000,300
2,834,1,133,100
2,834,1,134,100
2,834,1,230,100
2,834,1,523,100
2,834,1,751,100
2,834,1,3000,100
2,834,1,5000,400
2,834,1,6000,100
2,835,1,111,100
2,835,1,112,100
2,835,1,230,200
2,835,1,231,100
2,835,1,233,100
2,835,1,234,200
2,835,1,235,200
2,835,1,322,200
2,835,1,411,100
2,835,1,431,100
2,835,1,512,100
2,835,1,522,300
2,835,1,531,200
2,835,1,532,100
2,835,1,611,300
2,835,1,622,200
2,835,1,731,2400
2,835,1,751,1400
2,835,1,753,600
2,835,1,911,1300
2,835,1,921,100
2,835,1,961,200
2,835,1,2000,300
2,835,1,3000,3200
2,835,1,5000,4400
2,835,1,6000,400
2,835,1,9000,100
2,911,1,134,100
2,911,1,142,200
2,911,1,230,400
2,911,1,233,100
2,911,1,234,100
2,911,1,235,300
2,911,1,241,100
2,911,1,262,100
2,911,1,322,100
2,911,1,323,100
2,911,1,325,400
2,911,1,331,100
2,911,1,334,400
2,911,1,411,1100
2,911,1,412,100
2,911,1,431,200
2,911,1,441,100
2,911,1,512,300
2,911,1,522,800
2,911,1,523,100
2,911,1,524,100
2,911,1,531,200
2,911,1,532,400
2,911,1,541,300
2,911,1,611,600
2,911,1,731,3300
2,911,1,751,2700
2,911,1,753,1900
2,911,1,815,200
2,911,1,832,100
2,911,1,911,3900
2,911,1,961,1300
2,911,1,2000,900
2,911,1,3000,4300
2,911,1,5000,10400
2,911,1,6000,1600
2,911,1,9000,300
2,921,1,230,200
2,921,1,611,100
2,921,1,731,400
2,921,1,751,100
2,921,1,961,100
2,921,1,3000,200
2,921,1,5000,200
2,931,1,142,100
2,931,1,235,200
2,931,1,334,200
2,931,1,411,100
2,931,1,522,100
2,931,1,531,100
2,931,1,731,400
2,931,1,751,800
2,931,1,753,200
2,931,1,911,400
2,931,1,961,200
2,931,1,2000,100
2,931,1,3000,2000
2,931,1,4000,200
2,931,1,5000,2600
2,931,1,6000,500
2,932,1,411,100
2,932,1,531,100
2,932,1,731,100
2,932,1,751,100
2,932,1,753,100
2,932,1,961,200
2,932,1,3000,100
2,932,1,5000,600
2,932,1,6000,100
2,933,1,112,100
2,933,1,142,200
2,933,1,230,100
2,933,1,235,300
2,933,1,332,100
2,933,1,411,700
2,933,1,511,100
2,933,1,512,100
2,933,1,515,100
2,933,1,522,500
2,933,1,523,200
2,933,1,531,100
2,933,1,532,100
2,933,1,751,900
2,933,1,753,400
2,933,1,911,1200
2,933,1,921,200
2,933,1,933,100
2,933,1,941,100
2,933,1,962,100
2,933,1,2000,300
2,933,1,3000,2000
2,933,1,5000,3300
2,933,1,6000,1000
2,933,1,9000,200
2,941,1,911,200
2,941,1,2000,100
2,941,1,3000,300
2,941,1,5000,200
2,941,1,6000,100
2,961,1,323,100
2,961,1,541,100
2,961,1,751,400
2,961,1,753,100
2,961,1,911,100
2,961,1,961,400
2,961,1,5000,300
2,961,1,6000,100
2,962,1,111,100
2,962,1,121,100
2,962,1,230,200
2,962,1,411,100
2,962,1,422,100
2,962,1,522,100
2,962,1,524,100
2,962,1,532,100
2,962,1,611,200
2,962,1,751,600
2,962,1,753,100
2,962,1,911,100
2,962,1,961,300
2,962,1,2000,100
2,962,1,3000,1500
2,962,1,5000,1700
2,962,1,6000,400
2,962,1,9000,100
2,999,1,112,100
2,999,1,121,100
2,999,1,122,100
2,999,1,134,100
2,999,1,230,400
2,999,1,234,200
2,999,1,263,100
2,999,1,321,100
2,999,1,322,100
2,999,1,332,100
2,999,1,334,100
2,999,1,411,500
2,999,1,431,100
2,999,1,523,100
2,999,1,611,200
2,999,1,711,100
2,999,1,731,100
2,999,1,751,500
2,999,1,753,200
2,999,1,911,500
2,999,1,941,100
2,999,1,961,100
2,999,1,3000,400
2,999,1,5000,3400
2,999,1,6000,600
2,999,1,9000,300
2,2000,1,111,100
2,2000,1,112,100
2,2000,1,121,100
2,2000,1,141,100
2,2000,1,222,200
2,2000,1,230,300
2,2000,1,233,100
2,2000,1,234,300
2,2000,1,235,300
2,2000,1,241,100
2,2000,1,325,300
2,2000,1,332,100
2,2000,1,334,300
2,2000,1,335,200
2,2000,1,411,500
2,2000,1,421,100
2,2000,1,431,200
2,2000,1,441,100
2,2000,1,522,100
2,2000,1,731,600
2,2000,1,751,500
2,2000,1,753,400
2,2000,1,815,100
2,2000,1,911,1200
2,2000,1,961,100
2,2000,1,2000,1200
2,2000,1,3000,1600
2,2000,1,5000,3000
2,2000,1,6000,700
2,2000,1,9999,100
2,3000,1,111,100
2,3000,1,112,100
2,3000,1,121,100
2,3000,1,132,100
2,3000,1,134,100
2,3000,1,222,100
2,3000,1,230,600
2,3000,1,233,400
2,3000,1,234,300
2,3000,1,235,100
2,3000,1,262,100
2,3000,1,322,400
2,3000,1,325,200
2,3000,1,334,100
2,3000,1,341,200
2,3000,1,342,100
2,3000,1,343,100
2,3000,1,411,400
2,3000,1,522,300
2,3000,1,531,100
2,3000,1,731,1200
2,3000,1,732,100
2,3000,1,751,900
2,3000,1,753,600
2,3000,1,754,100
2,3000,1,911,400
2,3000,1,931,100
2,3000,1,2000,400
2,3000,1,3000,3800
2,3000,1,5000,4000
2,3000,1,6000,1100
2,3000,1,9000,200
2,4000,1,121,100
2,4000,1,134,100
2,4000,1,216,100
2,4000,1,230,100
2,4000,1,731,100
2,4000,1,751,100
2,4000,1,3000,500
2,4000,1,5000,200
2,5000,1,111,200
2,5000,1,112,300
2,5000,1,122,100
2,5000,1,134,200
2,5000,1,143,100
2,5000,1,222,300
2,5000,1,224,100
2,5000,1,226,200
2,5000,1,230,1000
2,5000,1,233,500
2,5000,1,234,300
2,5000,1,235,700
2,5000,1,241,100
2,5000,1,263,100
2,5000,1,321,200
2,5000,1,322,200
2,5000,1,325,300
2,5000,1,331,200
2,5000,1,334,100
2,5000,1,335,100
2,5000,1,411,500
2,5000,1,422,100
2,5000,1,441,100
2,5000,1,522,600
2,5000,1,524,100
2,5000,1,531,100
2,5000,1,532,100
2,5000,1,541,300
2,5000,1,611,700
2,5000,1,622,200
2,5000,1,731,2900
2,5000,1,751,2500
2,5000,1,753,900
2,5000,1,815,200
2,5000,1,832,200
2,5000,1,911,3600
2,5000,1,961,1000
2,5000,1,2000,500
2,5000,1,3000,3700
2,5000,1,4000,100
2,5000,1,5000,17500
2,5000,1,6000,1100
2,5000,1,9000,100
2,9000,1,121,200
2,9000,1,222,500
2,9000,1,230,200
2,9000,1,233,200
2,9000,1,234,100
2,9000,1,235,100
2,9000,1,315,100
2,9000,1,522,200
2,9000,1,523,100
2,9000,1,622,100
2,9000,1,731,200
2,9000,1,751,300
2,9000,1,753,200
2,9000,1,832,100
2,9000,1,911,200
2,9000,1,3000,700
2,9000,1,4000,100
2,9000,1,5000,2100
2,9000,1,9000,2100
2,9999,1,121,100
2,9999,1,134,100
2,9999,1,142,100
2,9999,1,230,200
2,9999,1,231,100
2,9999,1,234,200
2,9999,1,235,100
2,9999,1,261,200
2,9999,1,263,100
2,9999,1,321,100
2,9999,1,322,100
2,9999,1,331,100
2,9999,1,334,100
2,9999,1,341,100
2,9999,1,411,200
2,9999,1,421,100
2,9999,1,514,100
2,9999,1,541,300
2,9999,1,731,900
2,9999,1,751,400
2,9999,1,753,300
2,9999,1,911,200
2,9999,1,961,100
2,9999,1,2000,100
2,9999,1,3000,300
2,9999,1,4000,300
2,9999,1,5000,3600
2,9999,1,9000,200
2,9999,1,9999,1900
